,SampleID,C16H10O8+Metabolomics,C12H19N3O7+Metabolomics,Proline betaine+Metabolomics,Glycerophosphocholine+Metabolomics,C8H16N2O4(2)+Metabolomics,LysoPC(18:1)+Metabolomics,C26H44O5+Metabolomics,C20H12N4O7+Metabolomics,C12H16O6+Metabolomics,C8H12O6+Metabolomics,C19H28N6O5S+Metabolomics,Oxindole+Metabolomics,Glycine+Metabolomics,C16H15NO5+Metabolomics,C29H41N7O5(1)+Metabolomics,6-(alpha-D-Glucosaminyl)-1D-myo-inositol+Metabolomics,C12H22N6O2+Metabolomics,C19H34O15+Metabolomics,C14:1 AC (Tetradecenoylcarnitine)+Metabolomics,"C10:0,OH AC (Hydroxydecanoyl carnitine)+Metabolomics",C-glycosyltryptophan+Metabolomics,C13H16N6O3+Metabolomics,C30H48O5+Metabolomics,C28H46O4(1)+Metabolomics,gamma-glutamylhistidine+Metabolomics,C28H46O5(1)+Metabolomics,C3:1 AC (Propenoylcarnitine)+Metabolomics,C13H18O5_pos+Metabolomics,Nicotinamide+Metabolomics,C26H36O10(1)+Metabolomics,Hydroxyhippurate+Metabolomics,C7H10N2O3+Metabolomics,C21H20O11+Metabolomics,Tauroursodeoxycholic acid+Metabolomics,C16H24O5_pos+Metabolomics,C12H19N3O9+Metabolomics,C28H46O5(2)+Metabolomics,C30H52O6+Metabolomics,C8H12N2O5+Metabolomics,"C14:2,OH FA (Hydroxy-tetradecadienoic acid)+Metabolomics",Glucaric acid+Metabolomics,"C18:3,OH FA (Hydroxylinolenic acid)+Metabolomics",C23H32O7+Metabolomics,C10H17N7O5+Metabolomics,Hippuric acid+Metabolomics,C16H26N4O11+Metabolomics,C15H20N2O9+Metabolomics,C33H42N2O11+Metabolomics,C26H36O10(2)+Metabolomics,C17H18N2O4(3)+Metabolomics,C28H46O4(2)+Metabolomics,Cys-Pro or Pro-Cys+Metabolomics,C26H48O5+Metabolomics,Ketodeoxycholic acid(3)+Metabolomics,Pantothenic acid(1)+Metabolomics,C26H42O4+Metabolomics,Taurocholic acid+Metabolomics,C11H23N3O3+Metabolomics,C28H48O5+Metabolomics,C24:4 FA (Tetracosatetraenoic acid)+Metabolomics,C27H48O4+Metabolomics,C6H11NO4(1)+Metabolomics,C6H14O6+Metabolomics,C10:0 AC (Decanoylcarnitine)+Metabolomics,C16H14N2O3+Metabolomics,LysoPG(18:0)+Metabolomics,C7H12O9S2+Metabolomics,C6H11NO4(2)+Metabolomics,C19:1 FA (Nonadecaenoic acid)+Metabolomics,"C14:0,OH FA (Hydroxy-myristic acid)+Metabolomics",C19H21NO3(2)+Metabolomics,C11H14N2O3+Metabolomics,C6H10N2O4(2)+Metabolomics,Hydroxy-cholenoic acid+Metabolomics,C7H12N2O3(1)+Metabolomics,C5H10O5(3)+Metabolomics,C18H12N4O6+Metabolomics,C16H16N2O3+Metabolomics,Amino-Hydroxy-benzoic acid+Metabolomics,C17:1 FA (Heptadecenoic acid)+Metabolomics,2-methoxyacetaminophen glucuronide+Metabolomics,C8H17NO7+Metabolomics,Tryptophan betaine(2)+Metabolomics,"C18:1,OH FA(1) (Hydroxy-oleic acid)+Metabolomics",C20H24N2O6+Metabolomics,N-(1-Deoxy-1-fructosyl)methionine+Metabolomics,C24H36O3+Metabolomics,C28H50O4+Metabolomics,C16:2 FA (Hexadecadienoic acid)+Metabolomics,"C17:3,OH FA (Hydroxy-septadecatrienoic acid)+Metabolomics",C16:2 AC (Hexadecadienoylcarnitine)+Metabolomics,C11H11NO2+Metabolomics,C7H8N4O3(1)+Metabolomics,"C18:0,OH FA (Hydroxy-octadecanoic acid)+Metabolomics",C8H12N2O3+Metabolomics,C12H14O5_pos+Metabolomics,LysoPC(18:2)+Metabolomics,C9H18O9+Metabolomics,C12H18N2O2(2)+Metabolomics,C30H50O5+Metabolomics,C8H16O8+Metabolomics,"C14:1,OH FA (Hydroxy-tetradecenoic acid)+Metabolomics","C11:0,DC FA (Undecanedioic acid)+Metabolomics",C22:4 FA (Adrenic acid)+Metabolomics,LysoPC(18:0)+Metabolomics,C5H10N2O2S+Metabolomics,C15:0 FA (Pentadecanoic acid)+Metabolomics,C28H48O4+Metabolomics,C16H16N2O4(2)+Metabolomics,C9H16O4+Metabolomics,N-(1-Deoxy-1-fructosyl)leucine|N-(1-Deoxy-1-fructosyl)isoleucine+Metabolomics,LysoPC(20:5)+Metabolomics
110,ZRB0F6P-E13,5370128.652,177493.108,13123970.21,9818887.282,379753.9032,77328329.74,106225.4466,37790.63176,32835.59179,1885434.031,1385308.33,136936.2497,128294.0887,349724.1078,121410.3504,2747169.723,117528.1015,1148149.966,1406334.302,152487.1671,2285223.442,812700.7616,62008.3963,4175350.595,2259549.074,155098.624,80842.49154,221556.5298,124044.1393,2683450.75,18715.67014,1087190.714,83884.05339,1154487.014,332387.0243,104.2286148,388005.8759,109743.2319,949117.3712,210174.9109,1161416.665,290711.43,47674.69379,192218.401,1932677.84,2148927.922,147763.619,9840866.423,1467300.695,2285668.707,2473840.894,4475170.218,429508.6974,122548.1437,557820.3604,208262.1587,297840.6107,132846.9194,1532875.521,96227.67284,259170.7087,49515.14665,6035761.842,3566528.638,1410832.707,62865.64803,485008.1906,127395.0179,1105147.775,153366.9582,51918.45596,271991.9319,73655.50302,863778.6259,191898.832,350120.352,723061.4806,198590.09,80088.46945,2466678.84,86125.03916,263252.597,3777679.428,1888374.13,278341.2306,758940.6731,503935.918,1219685.575,804663.3084,438338.3743,122644.2749,120958.0319,62233.09932,859325.2715,210373.7262,433191.9921,174437796.2,1074823.443,372598.1113,1157230.338,3700439.176,358347.2875,16278.3696,2372011.933,72664258.12,1822524.553,923655.7145,2352490.548,1195596.282,258575.6137,7093913.643,1574589.804
111,ZRB0F6P-E14,5042741.282,380597.9235,11092596.4,19172287.38,391459.596,54599258.05,104662.0757,31719.72898,38332.98028,399073.5472,1777668.598,143491.6083,131522.754,146495.2825,124691.1672,4295618.246,98681.72268,1289476.483,949797.6968,75472.25515,1503082.591,822387.1483,60311.92908,4789203.207,2762093.415,152615.6695,42344.50086,117302.7582,115500.4432,2141880.229,15537.99162,828571.2356,95972.29087,1035431.243,472834.4288,75594.22948,452352.4595,126256.5096,903519.9639,235013.0384,902082.0605,306988.4614,52005.24272,90231.12039,2568880.14,1962075.465,181801.0717,12315477.13,1697741.907,2897361.281,2599770.653,517060.4351,476230.462,153440.1438,421519.0608,251546.0563,311254.5472,165764.2495,1829813.684,104602.3675,290300.468,38359.55411,5616187.027,2343992.351,2433430.543,59655.59322,468050.615,122606.0238,1195183.191,163013.2616,15061.74078,231098.356,65524.3498,565743.0428,19811.87975,328769.0803,241178.4131,75156.97605,69662.45339,2865766.961,62261.96389,398944.5476,2512229.903,1481827.046,98496.05575,487675.9336,45006.5733,1287019.254,779305.1526,440067.9985,86587.67485,95147.54844,108639.0746,733629.9071,22887.88612,319593.9464,135028219.8,826952.7491,325368.8112,1248497.743,3024694.797,394389.3603,16100.20898,2582381.901,46624071.61,378596.3933,887343.089,2552579.853,906687.5965,254040.4711,3521620.299,1177501.34
112,ZRB0F6P-E15,5179571.411,189037.8443,10331587.91,10817616.47,362938.0254,45964740.87,74938.16573,26022.57065,29708.99067,452328.2577,1287806.634,182474.0553,143001.2677,221529.1995,152135.6565,3561523.636,86259.65797,1328736.35,1229017.357,147233.6293,3917017.785,736861.7211,47103.76534,3801034.386,1531947.204,124436.9525,95396.32536,101775.8866,95857.3891,1836138.673,11117.24323,735166.9214,77192.77662,831156.0697,186906.7335,79961.18752,317386.0924,94918.50875,896604.9014,185518.5057,1666127.417,258527.2967,34995.03433,286785.8641,1735494.211,1862395.043,139634.6917,11916573.33,1236380.508,1309834.904,2009299.162,2844897.79,373371.4936,101835.2469,307189.8226,193613.0844,220661.7464,143260.2939,1428570.045,94389.06482,215135.9661,71126.15844,5226809.253,3712118.004,782768.14,42729.14721,524023.1671,102128.9402,1133052.496,143311.8688,22101.42581,230151.1019,70699.13851,428760.8191,136596.3226,327359.5168,664505.3359,140916.5883,60492.19905,2438335.091,69142.51604,357423.2862,2807919.926,1428367.72,222944.3266,1349059.266,98045.26471,1009614.197,641349.502,436377.1439,98218.49807,95698.15031,86774.72543,700547.751,132876.0988,231927.8852,126253904.7,519288.6068,839456.8605,974211.246,3341000.034,348309.8061,13809.86401,2270126.414,33797508.96,1239401.014,767974.2782,1983043.589,772827.9256,363000.4988,9214370.875,1196203.723
113,ZR47VBL-E11,5252198.606,281711.015,33198294.85,15786754.9,404050.6661,65763091.33,379302.0666,237301.0886,243803.275,144460.9689,1897361.823,131312.2491,98359.40288,308135.9769,152689.4701,3066918.951,52911.98679,991830.3995,910436.404,222428.8654,1606470.048,1334270.646,283099.9606,7655281.711,2182629.255,369337.3874,50689.38538,1366363.532,30811.6187,5703424.412,13913.02946,1213903.277,95347.72973,929078.1741,526149.6699,289590.9091,1072711.581,444187.4383,1783773.243,299217.2613,711593.4374,276124.6416,51664.1195,132206.2222,4078468.735,4640097.899,169102.5082,13360344.94,4412380.465,1888351.354,3645681.671,708015.5095,842799.4753,321821.3502,389570.1225,661596.0885,176345.8251,119166.0499,3702062.475,102511.3909,545102.971,168575.3123,197279.5396,3765646.555,1207488.175,97160.25192,185443.2841,167776.0018,593150.1447,108980.3621,904098.2364,198639.4782,90853.27887,714468.8784,29202.44593,342421.3167,130229.6435,221767.642,53930.1359,1225464.229,310227.7946,288817.7174,2481540.498,928279.5278,282137.4949,429385.5369,550547.5183,2359237.054,705290.0444,432237.5785,120343.2673,114393.8046,747914.2805,487396.384,35301.0418,3373627.94,145124099.1,559299.2102,164253.3165,2668276.08,2820396.947,339666.8612,14481.86586,1613285.452,78537972.37,493519.8741,324050.3217,5019670.733,784700.432,171004.7118,3820782.336,2401393.063
114,ZR47VBL-E12,4367462.226,48447.04847,29407233.62,5126306.697,1314636.958,23145662.86,477939.1819,218873.2544,234888.5183,6526.861985,1568594.14,263509.4756,82001.85451,183866.7234,1083.788519,778351.0429,51515.31732,943858.2111,754146.5461,264834.027,651798.2882,71155.13953,254427.9222,4512818.301,161770.4908,443321.7357,25803.84737,1741166.129,987733.8928,2988952.636,12347.18364,1096102.936,77323.65761,520681.5829,37564.80111,515810.3122,1201587.975,506883.6594,4092332.204,267802.4444,142022.9673,825196.6013,37673.33836,76187.04602,2573846.785,12289161.45,139446.7789,10915243.44,4352472.93,103610.0799,1811779.157,2664892.568,1265984.973,486377.8197,788734.6698,776293.4063,229842.4271,1654194.476,4517658.258,6713.513266,368718.7495,131735.2129,187649.2857,2898631.355,54990.12291,103616.7826,116088.5885,1078593.743,102364.4928,118881.2189,727435.5177,204218.1778,256929.8712,455756.2872,139653.7738,380921.4301,62054.14842,153918.6028,46206.26266,564957.9392,372531.2534,155657.5746,4547804.861,1175220.611,6223.725462,242742.6661,456031.9225,1131644.252,575761.4254,414054.9401,101597.6011,106958.2346,738522.9368,507265.3992,115177.3404,3529249.85,81550314.22,1607752.703,6204.615256,2740632.919,3865734.017,353841.5315,25230.34995,398153.2247,12173203.49,293218.6526,198999.9657,2972872.564,277695.1643,3471.403809,2101063.957,1250608.399
115,ZR47VBL-E13,4878466.469,54365.01018,30736601.25,5093508.432,439563.4394,64037478.22,399697.0226,242879.4795,262014.0632,522958.414,1957773.641,109130.1757,84571.87392,484233.9075,9624.44992,1521169.691,51835.35825,1104396.351,1041194.185,238109.2113,2601188.085,985383.0061,287078.1482,7691589.293,570581.7429,360483.0249,31739.22355,1426017.335,326753.2364,5276489.824,18426.41352,1090418.961,96960.19218,401603.1552,388094.6159,517276.5987,1123023.817,464489.9219,1231375.25,215760.6373,559549.5949,328746.6318,53828.33976,188087.1356,1905812.097,5346305.882,165951.0745,12427648.13,4621345.179,358119.7409,4378624.931,5601272.785,892528.7888,317094.9013,677543.9065,703977.9155,219634.2334,704856.6157,3743295.771,75016.9116,626905.7182,200950.9154,205200.1329,2201482.388,225747.5816,124075.2348,132399.7652,185541.2183,602767.135,125362.4959,822481.3876,234515.9832,110839.2095,278774.8247,244093.873,321094.9796,244811.761,261296.1653,50465.226,1244789.551,150403.8948,238168.8,3777499.167,943750.7331,336434.7931,822786.7615,436647.6077,2419650.678,784290.3495,425197.843,151723.3105,119241.7096,644390.635,455044.0024,261581.6252,3191921.384,146703530.0,2273224.465,120454.5503,2902652.168,4085757.721,263312.4653,17000.92776,1317629.943,72769558.86,1248028.257,380490.6237,5250693.02,1132535.091,29812.17622,7060594.228,2332885.91
116,ZR47VBL-E14,5148436.182,86997.32244,28627011.73,7117867.49,485376.983,53275595.37,411951.268,230473.9082,227707.5078,2346251.653,1783587.203,139069.7091,101500.1171,415292.4652,97716.66391,6338354.935,35370.89472,1233195.762,732346.519,143553.9096,6245989.47,845203.0468,243610.9273,6888949.06,1789095.685,332403.1364,167384.0461,1628079.47,83347.81858,5251651.406,13370.4146,1238891.594,86594.79223,372262.039,369467.7075,325429.4182,1065136.444,436759.8854,2026684.151,158276.5389,1110030.847,231984.7161,42916.90543,555444.0479,2271758.089,5147825.406,149651.8431,10784509.83,4650774.075,1110442.529,3555810.143,1298176.619,890493.5096,324606.0684,717930.2461,682033.3613,227072.1888,166208.5301,3838744.652,43437.23489,469563.307,275001.1011,208834.4596,1354208.103,539322.0208,86305.45721,150397.0462,145817.5015,454617.4084,84582.56482,694699.1433,230886.8709,104390.0247,173760.9274,60961.88827,315776.2048,293148.5969,239629.0103,41591.03765,1092768.75,254249.709,395907.4786,2479425.528,694212.4494,337507.6757,2134363.709,354091.5256,2068893.196,661490.3903,421652.4085,104154.6209,100927.4502,512671.0161,362491.7145,64005.87427,3455356.957,102060244.0,1403965.736,253019.7168,2644409.79,3517933.448,194578.0238,17527.75759,1034126.145,43612943.54,702254.7352,315682.9363,4447180.798,888531.9022,300242.9659,15798500.6,209700.4512
117,ZR47VBL-E15,5855692.791,260580.8839,38107576.14,16424974.88,446348.3592,41295264.71,465011.7163,274038.484,237578.6438,375539.4576,2346823.082,123592.6032,104341.1103,225807.8921,247661.9228,2858609.859,32618.07776,1544921.679,623975.7589,166268.464,2754017.704,1644951.72,329849.0631,7026942.014,4151721.747,395481.7525,46360.4835,1246043.804,104535.4854,6060704.211,11110.4084,1737810.417,104759.6113,1562688.489,666313.0878,354815.71,1095641.685,581188.5911,1873666.126,230975.6703,1156468.501,199930.7979,45500.18345,129423.9814,2418371.064,5036614.781,174111.828,10320854.2,4683407.033,3424956.753,3333823.461,5711007.062,928666.9116,368139.224,487425.8931,747880.6875,354008.9063,301724.5473,3768610.46,51237.26432,500255.3948,245740.2195,236753.6556,1992167.457,2448401.481,132084.9603,144415.7779,144505.8947,363527.1901,96990.11247,749425.0325,281243.0291,99275.21887,254427.7046,257529.3313,371976.213,471518.4127,162445.3698,52962.30968,743609.952,476338.2172,294376.5842,2925980.141,496627.689,176464.1128,553442.7048,220595.6907,2020428.786,429979.0247,437116.794,72286.69513,129871.1878,916038.8402,318753.5032,233981.0418,3305819.584,103019547.5,667935.5347,400459.8751,2439246.016,3483244.307,282107.1695,15911.54393,993314.6743,37517703.8,2260976.894,217163.2759,4442170.225,809812.3867,123620.0555,4604522.377,1544776.147
118,ZPMBHPS-E11,5461850.325,171144.499,78883062.2,11596194.16,315607.9185,94376630.55,201589.7839,24448.33196,26643.32925,10772.1386,732097.173,436315.4327,109199.1413,309813.6123,212858.6353,753430.0937,53161.59724,580577.8243,742061.0076,123908.4504,91875.20943,1169741.335,95801.56006,4774848.134,478755.0974,185345.4122,1551.131201,125446.1156,64038.16403,169306.0159,13175.37936,2274405.105,69592.1318,653725.9131,441313.4162,51906.66928,559183.4209,217343.9696,2264659.781,125074.7233,901023.1019,191687.2109,31647.16847,1460.938565,18787620.14,1776768.005,123813.5342,21176905.42,110270.9035,382096.2727,2745443.89,5222105.675,608250.3014,147745.0032,457681.0893,285070.05,168929.3837,142682.7743,2108105.02,52542.81669,451022.9272,281381.9705,166277.2699,1699374.749,249051.1856,46932.69934,512132.4,80521.94594,321197.15,65632.97805,164011.2747,183025.5851,75970.42686,2160111.859,235338.9996,402676.5194,495102.3776,200794.1701,107443.1812,942847.5939,190309.4973,142815.0598,3058402.927,751757.9359,299171.0084,12013.96672,1243398.412,1676005.145,342492.0942,450852.339,54030.24679,116577.6448,51599.22515,703740.5676,217678.833,383173.3132,176066095.7,472804.6362,344042.3008,1755071.92,2637410.318,195484.8627,14943.38833,1221543.773,72142218.51,1547798.337,357491.3314,2924735.006,893262.6572,137353.3566,244973.9635,4990730.421
119,ZPMBHPS-E14,5179670.271,454632.4677,78472060.86,23390330.16,377881.2203,62266206.7,190903.2609,17695.63553,25608.3279,34264.44255,809896.0153,259320.7719,111144.6875,116015.4153,134659.5007,1864749.091,58044.17061,614191.9182,649027.4736,60435.93066,243122.1359,1509206.639,96586.15078,4808402.138,1951677.18,192888.2401,7372.515123,66644.81086,49098.44839,148229.4788,10742.84389,2418216.699,79406.19548,185305.1059,613960.2245,51109.40924,510967.1777,229556.6581,2479467.402,158384.8056,1075010.425,216646.2581,41082.23173,8768.52918,16777406.8,1714861.576,145455.025,16126256.29,101752.9249,1589338.828,2742742.03,3374542.363,564713.6262,151916.4284,633233.5762,290355.309,91832.80343,145244.7628,2001692.021,45163.4095,417137.4259,120636.1735,166591.047,1061807.295,1089733.396,44702.48039,428904.0525,88291.3829,372038.8895,76746.80976,102296.1977,234299.5915,62440.09006,968659.3145,155733.4287,358347.8272,400218.0218,99788.68786,105299.1379,933036.4328,164948.1414,279441.5828,2679379.636,915480.2321,149546.2434,68765.44397,312478.8431,1584920.128,358740.0894,451517.456,45184.96382,89950.93015,72895.51101,652257.0132,141339.4351,202038.2667,128406176.7,691847.9574,375099.0243,1651597.587,3150666.386,223942.7391,14218.15977,1391384.704,38898445.33,1077643.109,369418.4922,2797817.309,602875.4805,118968.0502,643229.0796,3644050.204
120,ZPMBHPS-E15,5360421.119,442559.5092,79223563.66,20206741.37,349060.7326,76869275.56,302818.0888,20433.19552,31335.91612,22610.51046,1071079.371,244671.4485,117339.1723,101597.2567,150870.0572,1673041.99,66252.4782,595787.6027,921967.5512,156712.0046,233129.771,1278641.079,165572.7896,6206148.507,2644223.083,263770.6795,5558.381372,73930.54477,44705.98427,215394.6047,10576.5611,2590888.444,108156.3388,346642.2245,708523.4261,51212.44439,734521.7331,320500.2883,1917651.883,237042.532,1110667.882,266847.6065,50882.02114,6943.202727,15271158.84,1645985.911,179844.5789,14679312.84,146863.8433,1990721.147,3581628.339,4171665.44,833294.4035,206568.9942,511583.0063,410527.4976,128390.7025,138699.5145,2703662.558,70925.80404,618574.2932,116888.1788,170882.5437,2221558.842,1695529.086,69849.5187,378223.1385,95741.27067,481420.4018,133360.7414,82383.86114,174567.0153,60513.7382,1059323.993,185098.5657,364760.6778,409342.2082,53050.62338,120289.6549,1004369.3,152940.3964,273516.8527,2877110.724,920979.8709,75815.3364,59896.01467,381475.4427,2218322.402,444564.2237,423520.7888,55849.59849,82823.86752,84503.14666,653040.364,182652.2812,228924.4795,150014042.3,523667.4706,240240.6846,2233730.323,2867940.143,428408.4359,14489.13923,1826757.567,60500825.12,1382170.0,405002.468,3750869.527,571059.9834,100094.8897,565923.4707,3999671.461
121,ZPF36E2-E11,5194823.548,338653.3749,108527809.9,20316197.1,429213.8727,127143664.4,239924.6098,93315.44432,239019.7488,318507.9476,278926.2527,74030.18193,123854.2386,396647.9819,84047.53344,1444208.422,36644.07166,182333.7345,997503.1955,156333.7402,2051952.867,768234.3801,115595.4845,5438314.581,547111.1346,199756.3214,58827.64666,782349.2038,93437.28422,2092139.175,19608.12522,399721.7023,41231.45514,1838751.309,287853.2034,460271.6276,746927.7352,277125.4422,1981612.499,187442.9923,1452542.518,232689.1638,41590.92074,155534.1265,11159497.1,5262361.4,74358.40646,274597840.8,947204.3497,405935.2718,2588031.167,4301901.867,1389126.114,200273.4541,850642.8945,393514.2649,444063.7819,182593.0222,2612055.643,67454.14438,493157.974,99099.11704,192458.1992,1595957.378,266552.557,64139.41909,27152.81391,131733.6106,387065.9861,101561.7788,2011338.777,239151.2818,95888.56738,999628.1712,201143.6092,587513.1911,609607.8754,223790.1377,139694.2463,1135379.391,10286.6473,239587.8828,9424265.365,1021762.981,339529.9909,626402.2998,517852.5807,1608298.423,470551.3158,433235.5535,81716.45537,206892.3387,795194.2095,556594.7614,181076.8535,3035279.861,206407499.6,510345.101,436852.5858,1875244.358,3047094.309,281631.8241,27123.53311,1147876.287,105082502.1,1626284.194,362713.2832,2712582.835,1533068.261,156134.5638,5606535.513,10577688.15
122,ZPF36E2-E12,5487956.736,227079.6916,114901012.1,12202859.16,411412.1254,124674050.9,299624.7694,237277.3807,231685.6412,330261.2858,343030.0142,79500.98075,101278.2335,217272.5735,239859.8129,2687340.815,43465.5645,146365.2308,1635828.306,354276.7171,5006412.301,658956.5976,151036.0167,6052498.254,2523697.456,254229.8895,116892.3808,3148154.728,79706.62941,1084599.672,25695.67838,480280.247,48091.73588,3185886.213,571856.4881,341953.9436,901025.9993,360648.4412,1132266.089,334866.3329,1247784.01,336122.4453,38866.09375,312903.8851,12537439.4,4531810.306,92926.1237,8750591.682,911475.9432,2348992.236,2859803.497,5109417.402,1590756.858,237545.0859,1194049.883,484586.5959,703239.511,150752.5349,2919398.993,57333.66117,514921.6755,32250.77063,196370.5967,2997622.451,1722541.355,106974.5457,40939.1539,121940.9622,300833.1834,169441.5845,1995196.878,242163.019,96705.46295,656867.1591,234175.5235,495724.9162,745069.6331,96776.76978,156864.1402,918039.9443,13416.89572,287807.4201,9657474.756,1294691.03,106483.2025,1692792.061,150666.9525,1712215.706,663484.3729,431286.3979,142713.8515,191947.8269,1165054.581,567089.8899,235119.139,3148313.811,214260243.6,1628682.855,304040.705,2043323.079,3598958.402,524941.1712,13840.94299,1237497.222,82950262.47,1780621.935,306612.3169,2903297.68,983294.2335,122914.4317,12383077.37,11952432.73
123,ZPF36E2-E13,5080126.711,138499.1872,115199057.2,12054839.46,561157.0587,111254366.3,192159.6341,148036.1835,188696.679,643745.489,248743.1235,79720.03623,111807.0651,276328.1644,131795.8671,2945989.91,38332.41804,126592.8142,1186545.946,213968.8263,2914895.627,467476.5037,90609.09765,4338280.636,1214878.3,159066.0693,67158.08987,2318147.295,76638.53847,1176111.951,16077.03678,404884.9904,35091.07897,2166895.324,226334.1583,408106.4802,598609.8054,219590.5807,1216070.072,212340.1153,976076.5512,263963.5658,28341.74398,174687.4602,10007256.01,5531566.363,65590.69339,7987145.006,832815.7727,963694.6178,1856933.515,4181718.948,1102503.727,163780.117,1156575.536,315012.3833,429639.6156,227221.1218,2075787.408,40775.26782,367501.8821,29341.10139,200601.9292,1387033.467,626570.5425,61434.58238,32017.42704,147480.2856,332109.2334,135763.9008,1470656.553,243209.5062,115735.1946,714399.8506,193832.67,461925.0299,639103.5872,138802.9858,157700.3946,963777.3675,18083.19582,293917.4873,9782741.24,946278.363,158249.1981,1068447.734,451319.2659,1178611.666,514231.5909,405465.3208,122806.7314,179325.1019,1003022.878,524491.4244,187713.597,3115894.754,200174058.7,1260639.484,323079.295,1416401.321,3858296.981,323576.951,11744.57697,1136590.944,77924427.58,1459102.086,326179.3618,2024558.02,935607.1552,88641.90739,7988851.915,10132196.89
124,ZPF36E2-E14,5457001.795,211158.4424,190937228.6,9426804.512,632322.862,132256566.6,226323.9025,77648.99987,250103.8887,301129.8743,328964.5268,69991.68916,121601.7332,422553.0656,136189.8942,2081740.45,40114.7337,182212.5357,1157804.461,190961.1504,2753257.861,830928.7027,100235.249,5835284.551,669728.5906,211287.6563,55426.15101,2474527.087,44510.45696,1477222.482,21892.39249,496215.8362,47835.34793,1387559.329,330214.4597,72289.53522,710472.0969,248652.6421,1813248.751,209868.4758,1219445.441,280338.0307,42409.7121,184561.7329,12862212.76,2059397.69,81183.22882,10650570.51,933990.0625,650673.8149,2832320.057,4934666.003,1332670.583,205794.1734,1501145.259,385024.1713,357619.9424,224324.4758,2555538.922,58783.67087,498351.3063,55671.31158,213814.1368,1278394.725,397998.4547,80705.30246,48425.55149,196937.0601,409232.4647,123033.0041,1782479.808,278500.0369,142720.8157,605381.7028,241730.8644,469596.6098,778890.9949,223701.7757,171680.7617,1022410.223,27978.99224,233893.0314,10326535.12,842290.2019,315871.0765,851577.1829,451269.545,1676590.212,536369.056,432782.7785,117123.8241,205742.1948,1264079.154,534484.0528,212573.7787,3632310.371,215660247.2,841330.3852,265832.1799,1877804.208,3660075.569,307152.4449,16169.62626,1339385.938,108274942.6,1945863.648,361903.2045,2821547.466,1273241.708,125206.0292,6564499.931,12221572.69
125,ZPF36E2-E15,5280676.609,417111.2239,121761093.6,20840728.15,416491.0981,80545820.17,224071.3444,175602.9214,192663.7528,444694.7704,298118.7363,85203.60489,118210.9803,143931.0937,121912.6418,3435012.477,32011.01334,197956.0711,932743.4214,147508.5424,3449030.522,882144.8468,98463.91789,5211283.293,1720294.898,202294.055,73041.18113,1539653.874,35066.48985,1211068.176,13700.91204,425478.5516,38863.03868,2738236.025,159227.245,354886.4654,680734.8837,271252.564,1474323.644,198195.204,1780313.893,245437.541,32213.93737,218022.4838,11515328.21,4860950.394,78032.20228,10909658.09,909843.1527,1111783.507,2417953.156,3774155.98,1328473.918,188261.2363,789619.7872,369922.6714,454373.7968,169486.5905,2523243.092,58237.83777,458254.3398,51595.21986,208354.3449,1067960.804,623101.6021,45888.80301,60648.64152,136171.0899,463591.421,118854.6584,1689331.794,198427.9544,103300.8844,301345.0681,178870.4989,454738.5978,1264409.738,59821.29451,119911.5934,1109818.419,28220.47039,309644.1146,8977664.895,848150.9342,89661.89381,1059670.127,102317.8429,1544675.634,520755.7881,456529.6649,67505.13656,165524.6854,1417712.137,478049.4629,172795.4284,1690419.627,148249491.0,471431.194,378816.6506,1731076.652,3161518.615,306081.565,10343.14983,1312341.239,51847922.19,1656885.874,338771.4692,2591240.596,574154.1678,223211.354,7227837.024,7695443.252
126,ZPEL6L3-E11,5685360.435,314453.5317,53863489.57,14451146.39,410850.1482,104797140.3,110898.9712,56012.75678,29450.94279,230331.2633,353435.2944,370636.3827,137121.9851,290282.1642,183479.483,1473076.805,144949.6648,406247.7554,567888.6077,135886.0806,1897528.023,725516.9813,93479.19169,3658365.822,724846.8871,152483.7502,45219.66788,282756.2086,81119.97885,11189063.07,26226.68248,132848.4947,94583.47891,422821.0307,277123.3053,77109.18113,424238.934,125468.9011,1125588.338,134233.8047,1298360.517,197022.0971,39635.35711,118077.5682,14341943.21,2001370.326,171442.1218,11606904.11,6468761.116,546043.9015,1547692.705,4398376.921,372180.4042,169640.7215,329554.2768,291858.4851,106172.2983,176029.578,1574476.748,38419.43151,277434.5552,878498.3803,249252.204,1722149.771,351408.5084,72419.34263,491804.588,111933.2673,324866.0423,85350.97518,118755.0269,168685.2806,106659.07,1023626.494,201150.1069,646358.9468,858258.629,156123.442,40756.78031,838899.3417,166130.171,211150.581,3003061.502,847739.8027,222961.9921,564911.1637,639076.1425,1355268.033,357994.306,429622.9838,54639.80513,110148.7111,162950.9595,629113.2977,203601.0901,418563.2031,214516491.3,432056.8362,346684.5853,1198479.273,2553342.151,193647.6653,16523.95163,841060.461,73732417.88,1080210.954,405739.1935,2509299.47,1091660.547,111902.071,4065676.251,5081337.688
