,SampleID,family_Desulfovibrionaceae+gut,genus_Prevotella+gut,order_Desulfovibrionales+gut,class_Verrucomicrobiae+gut,family_Coriobacteriaceae+gut,class_Actinobacteria+gut,order_Selenomonadales+gut,genus_unclassified_Clostridiales+gut,genus_Lachnospiracea_incertae_sedis+gut,genus_Bilophila+gut,order_Burkholderiales+gut,family_unclassified_Bacteria+gut,order_Bacteroidales+gut,genus_Collinsella+gut,genus_Clostridium.XI+gut,family_unclassified_Firmicutes+gut,order_Erysipelotrichales+gut,genus_Bacteroides+gut,order_Verrucomicrobiales+gut,genus_unclassified_Porphyromonadaceae+gut,family_Acidaminococcaceae+gut,order_unclassified_Bacteria+gut,order_Clostridiales+gut,genus_Alistipes+gut,genus_Blautia+gut,genus_unclassified_Firmicutes+gut,order_unclassified_Firmicutes+gut,genus_unclassified_Bacteria+gut,family_Enterobacteriaceae+gut,class_Clostridia+gut,family_Verrucomicrobiaceae+gut,genus_Anaerovorax+gut,class_Bacteroidia+gut,family_Erysipelotrichaceae+gut,genus_Streptococcus+gut,genus_unclassified_Clostridiales_Incertae.Sedis.XIII+gut,order_Enterobacteriales+gut,genus_Akkermansia+gut,class_unclassified_Bacteria+gut,family_Sutterellaceae+gut,order_Coriobacteriales+gut,family_Veillonellaceae+gut,genus_Clostridium.sensu.stricto+gut,order_Clostridiales+gut,class_Clostridia+gut,phylum_Firmicutes+gut
156,ZNED4XZ-4011,0.0,0.0,0.0,0.0,0.031550326,0.031690966,0.013126436,0.038019783,0.036144578,0.0,0.0,0.0,0.642023346,0.031550326,0.012704515,0.001078243,0.001078243,0.642023346,0.0,0.0,0.013126436,0.0,0.309268201,0.0,0.044536121,0.001078243,0.001078243,0.0,0.001078243,0.309268201,0.0,0.0,0.642023346,0.001078243,0.000281281,0.0,0.001078243,0.0,0.0,0.0,0.031550326,0.0,0.0,0.309268201,0.309268201,0.325113684
157,ZNED4XZ-4012,0.0,0.0,0.0,0.0,0.029626032,0.029626032,0.002869884,0.0,0.007859067,0.0,0.0,4.42e-05,0.70546161,0.029626032,0.020486556,4.42e-05,0.000353216,0.70546161,0.0,0.0,0.002869884,4.42e-05,0.259614111,0.0,0.051922822,4.42e-05,4.42e-05,4.42e-05,0.001059649,0.259614111,0.0,0.0,0.70546161,0.000353216,8.83e-05,0.0,0.001059649,0.0,4.42e-05,0.0,0.029626032,0.0,0.0,0.259614111,0.259614111,0.263764405
158,ZNED4XZ-4013,0.0,4.03e-05,0.0,0.0,0.018514784,0.01871647,0.010810375,0.006010246,0.074180146,0.0,8.07e-05,0.0,0.389657537,0.018514784,0.017102981,0.00391271,0.001250454,0.3896172,0.0,0.0,0.010810375,0.0,0.571780081,0.0,0.14041386,0.00391271,0.00391271,0.0,0.003347989,0.571780081,0.0,0.0,0.389657537,0.001250454,4.03e-05,0.0,0.003347989,0.0,0.0,8.07e-05,0.018514784,0.0,0.0,0.571780081,0.571780081,0.58819733
159,ZNED4XZ-4014,0.0,0.0,0.0,0.0,0.007019811,0.007062877,0.009474591,0.00327304,0.060034453,0.0,0.0,0.0,0.5833764,0.007019811,0.011154177,0.000344531,0.005340224,0.583290267,0.0,0.0,0.009474591,0.0,0.393755383,4.31e-05,0.117657192,0.000344531,0.000344531,0.0,0.000344531,0.393755383,0.0,0.0,0.5833764,0.005340224,8.61e-05,0.0,0.000344531,0.0,0.0,0.0,0.007019811,0.0,0.0,0.393755383,0.393755383,0.409216193
160,ZNED4XZ-4015,0.0,0.0,0.0,0.0,0.042807018,0.042865497,0.014210526,0.001695906,0.126725146,0.0,0.0,0.0,0.347660819,0.042807018,0.089239766,0.000935673,0.01380117,0.347660819,0.0,0.0,0.014210526,0.0,0.573040936,0.0,0.122046784,0.000935673,0.000935673,0.0,0.000701754,0.573040936,0.0,0.0,0.347660819,0.01380117,5.85e-05,0.0,0.000701754,0.0,0.0,0.0,0.042807018,0.0,0.000175439,0.573040936,0.573040936,0.602573099
161,ZNDMXI3-01,0.000291917,5.31e-05,0.000291917,0.0,0.001512659,0.001512659,0.03874529,7.96e-05,0.034366541,0.000265379,0.141606072,0.000132689,0.601480813,0.001379969,0.003662226,0.001539196,0.000159227,0.532561966,0.0,2.65e-05,0.038586062,0.000132689,0.208003821,0.016135025,0.007112149,0.001539196,0.001539196,0.000132689,0.002653787,0.208003821,0.0,0.0,0.601480813,0.000159227,0.00374184,0.0,0.002653787,0.0,0.000132689,0.141606072,0.001512659,0.000159227,0.008784035,0.208003821,0.208003821,0.252295526
162,ZNDMXI3-02,0.000581395,5.29e-05,0.000581395,0.0,0.008879493,0.008985201,0.060306554,5.29e-05,0.048572939,0.000581395,0.040169133,0.0,0.720718816,0.008826638,0.002484144,0.000739958,0.000581395,0.631976744,0.0,5.29e-05,0.060095137,0.0,0.160570825,0.007928118,0.027378436,0.000739958,0.000739958,0.0,0.000264271,0.160570825,0.0,0.0,0.720718816,0.000581395,0.006976744,0.000105708,0.000264271,0.0,0.0,0.040169133,0.008879493,0.000211416,0.0,0.160570825,0.160570825,0.229175476
163,ZNDMXI3-06,0.000113688,2.27e-05,0.000113688,0.0,0.001023192,0.001023192,0.013869941,0.0,0.011232378,0.000113688,0.02994543,2.27e-05,0.902819463,0.00095498,0.000113688,4.55e-05,0.000386539,0.86796271,0.0,0.0,0.013847203,2.27e-05,0.041246021,0.002319236,0.003569804,4.55e-05,4.55e-05,2.27e-05,0.000136426,0.041246021,0.0,0.0,0.902819463,0.000386539,0.008890405,0.0,0.000136426,0.0,2.27e-05,0.02994543,0.001023192,2.27e-05,0.0,0.041246021,0.041246021,0.064461119
164,ZNDMXI3-07,0.000134436,0.0,0.000134436,0.0,0.000672179,0.000672179,0.020770317,0.0,0.003696982,0.000134436,0.021442495,0.0,0.932244404,0.000672179,0.000201654,0.000268871,0.000268871,0.891510385,0.0,0.0,0.020635881,0.0,0.020837534,0.007797271,0.000604961,0.000268871,0.000268871,0.0,6.72e-05,0.020837534,0.0,0.0,0.932244404,0.000268871,0.001075486,0.0,6.72e-05,0.0,0.0,0.021442495,0.000672179,0.000134436,0.0,0.020837534,0.020837534,0.043288297
165,ZNDMXI3-08,0.0,0.0,0.0,0.0,0.000299155,0.000299155,0.009685139,3.74e-05,0.062635555,0.0,0.0,7.48e-05,0.702004338,0.0,0.004823873,0.007815421,0.002468028,0.686223917,0.0,0.0,0.0,7.48e-05,0.256151372,3.74e-05,0.044910627,0.007815421,0.007815421,7.48e-05,0.019482462,0.256151372,0.0,0.0,0.702004338,0.002468028,0.000186972,0.0,0.019482462,0.0,7.48e-05,0.0,0.000299155,0.009685139,0.011554858,0.256151372,0.256151372,0.276755665
166,ZNDMXI3-09,0.0,0.0,0.0,0.0,0.001141925,0.001305057,0.005383361,0.000108755,0.076998369,0.0,0.000108755,5.44e-05,0.171886895,0.0,0.021750952,0.0,0.022512235,0.00021751,0.0,0.0,0.0,5.44e-05,0.651549755,5.44e-05,0.11576944,0.0,0.0,5.44e-05,0.134747145,0.651549755,0.0,0.0,0.171886895,0.022512235,0.000543774,5.44e-05,0.134747145,0.0,5.44e-05,0.000108755,0.001141925,0.005383361,0.01451876,0.651549755,0.651549755,0.680097879
167,ZN9YTFN-01,2.84e-05,0.029135873,2.84e-05,0.149516771,0.020125071,0.023450824,0.033456509,0.010915293,0.07347925,0.0,0.006736782,0.039113132,0.255514497,0.011881751,0.013530415,0.00059693,0.002728823,0.160005685,0.149516771,8.53e-05,0.033229107,0.039113132,0.479334849,0.058726549,0.041472428,0.00059693,0.00059693,0.039113132,0.003638431,0.4793917,0.149516771,0.000795907,0.255514497,0.002728823,0.00531552,0.004747015,0.003638431,0.149516771,0.039113132,0.006736782,0.020125071,0.000227402,0.024758385,0.479334849,0.4793917,0.52174531
168,ZN9YTFN-03,0.0,0.314450029,0.0,0.000203777,0.039600598,0.043019517,0.096556174,0.002252864,0.089729656,0.0,0.008185029,0.018543676,0.523038084,0.019743694,0.002852873,0.00636236,0.007890685,0.178530997,0.000203777,0.0,0.092254223,0.018543676,0.281291038,0.014887017,0.048849794,0.00636236,0.00636236,0.018543676,2.26e-05,0.281392927,0.000203777,0.000135851,0.523038084,0.007890685,0.013098311,0.000701897,2.26e-05,0.000203777,0.018543676,0.008185029,0.039600598,0.004301952,0.0,0.281291038,0.281392927,0.405764615
169,ZN9YTFN-04,0.0,0.298259542,0.0,0.00210687,0.00259542,0.002625954,0.025832061,0.003145038,0.105770992,0.0,0.006717557,0.013312977,0.427541985,0.001435115,0.000335878,0.00048855,0.000641221,0.103328244,0.00210687,0.0,0.025770992,0.013312977,0.520366412,0.018870229,0.013312977,0.00048855,0.00048855,0.013312977,0.0,0.520519084,0.00210687,9.16e-05,0.427541985,0.000641221,0.000152672,0.000183206,0.0,0.00210687,0.013312977,0.006717557,0.00259542,6.11e-05,0.001251908,0.520366412,0.520519084,0.547694656
170,ZN9YTFN-07,0.0,0.380273127,0.0,0.0,0.00084183,0.00084183,0.028248059,0.00303994,0.034094098,0.0,0.049948555,0.005471892,0.731082219,0.000327378,0.000187073,0.002572257,0.000374146,0.261294547,0.0,0.0,0.027873913,0.005471892,0.181320737,0.053035263,0.010148723,0.002572257,0.002572257,0.005471892,0.0,0.181367505,0.0,0.000140305,0.731082219,0.000374146,9.35e-05,4.68e-05,0.0,0.0,0.005471892,0.049948555,0.00084183,0.000374146,0.000140305,0.181320737,0.181367505,0.212655505
171,ZN9YTFN-08,0.0,0.56871481,0.0,0.0,0.002154223,0.002186863,0.026764586,0.002137903,0.046315789,0.0,0.00869849,0.010281518,0.727915137,0.001729906,0.000359037,0.001370869,0.000750714,0.129742962,0.0,0.0,0.014394125,0.010281518,0.220775194,0.02629131,0.02005712,0.001370869,0.001370869,0.010281518,1.63e-05,0.220775194,0.0,0.0,0.727915137,0.000750714,0.001011832,0.000163199,1.63e-05,0.0,0.010281518,0.00869849,0.002154223,0.012370461,0.000244798,0.220775194,0.220775194,0.250705834
172,ZN9YTFN-09,0.0,0.70671849,0.0,0.0,0.004275403,0.004330927,0.033703498,0.001332593,0.085785675,0.0,0.002054414,0.00671849,0.759578012,0.00377568,0.000555247,0.0,0.00094392,0.038811771,0.0,0.0,0.032870627,0.00671849,0.192282066,0.011882288,0.017268184,0.0,0.0,0.00671849,0.0,0.192282066,0.0,0.000277624,0.759578012,0.00094392,0.000333148,0.000111049,0.0,0.0,0.00671849,0.002054414,0.004275403,0.000832871,0.0,0.192282066,0.192282066,0.227262632
173,ZN9YTFN-1011,0.002266045,0.382942862,0.002266045,0.052980505,0.004625728,0.004887915,0.063692717,0.004138809,0.058130607,0.002266045,0.007397419,0.010768395,0.496657116,0.001966403,0.002958968,0.000430736,0.002584415,0.088937581,0.052980505,0.0,0.061632676,0.010768395,0.354851396,0.016873607,0.019626571,0.000430736,0.000430736,0.010768395,3.75e-05,0.355207221,0.052980505,0.000131094,0.496657116,0.002584415,0.000505646,0.001385846,3.75e-05,0.052980505,0.010768395,0.007397419,0.004625728,0.002060041,5.62e-05,0.354851396,0.355207221,0.422495646
174,ZN9YTFN-1012,0.00323662,0.229430124,0.00323662,0.203282857,0.005617848,0.006033985,0.071159404,0.007444226,0.038631372,0.00323662,0.007467345,0.010750202,0.416437406,0.002635533,0.009941047,0.000577968,0.003629638,0.12786961,0.203282857,0.0,0.070211536,0.010750202,0.272592764,0.047948214,0.010680846,0.000577968,0.000577968,0.010750202,0.001780141,0.273101376,0.203282857,0.00018495,0.416437406,0.003629638,0.001202173,0.001757022,0.001780141,0.203282857,0.010750202,0.007467345,0.005617848,0.000947867,0.000947867,0.272592764,0.273101376,0.350572188
175,ZN9YTFN-1013,0.000744696,0.457261697,0.000744696,0.012805144,0.004395525,0.004595321,0.022776809,0.004050421,0.052310375,0.000744696,0.010534728,0.010443912,0.552183232,0.002561029,0.005013078,0.001725516,0.002016129,0.074524121,0.012805144,0.0,0.019598227,0.010443912,0.372366318,0.01349535,0.015584133,0.001725516,0.001725516,0.010443912,7.27e-05,0.373147341,0.012805144,0.000127143,0.552183232,0.002016129,0.005521651,0.000145307,7.27e-05,0.012805144,0.010443912,0.010534728,0.004395525,0.003178582,0.006484307,0.372366318,0.373147341,0.405278262
176,ZN9YTFN-1014,0.001915915,0.22999591,0.001915915,0.024562461,0.006802575,0.007448389,0.032549028,0.006996319,0.068520871,0.001915915,0.009622629,0.014014165,0.371493768,0.002432566,0.051234581,0.002023551,0.00736228,0.113125094,0.024562461,0.0,0.025789508,0.014014165,0.520440015,0.017221708,0.010720513,0.002023551,0.002023551,0.014014165,6.46e-05,0.520870557,0.024562461,6.46e-05,0.371493768,0.00736228,0.004563753,0.000365961,6.46e-05,0.024562461,0.014014165,0.009622629,0.006802575,0.00675952,0.004822078,0.520440015,0.520870557,0.56758444
177,ZN9YTFN-1015,0.002783717,0.162863312,0.002783717,0.019126146,0.042634264,0.044814666,0.049831707,0.008340566,0.08704672,0.002773132,0.019824721,0.024862931,0.339126569,0.031689917,0.045809606,0.000836174,0.011971041,0.14386418,0.019126146,0.0,0.048688584,0.024862931,0.482853151,0.025529753,0.041935689,0.000836174,0.000836174,0.024862931,0.00130189,0.484409069,0.019126146,0.000412795,0.339126569,0.011971041,0.000846758,0.001947543,0.00130189,0.019126146,0.024862931,0.019824721,0.042634264,0.001143123,0.005525096,0.482853151,0.484409069,0.548085269
178,ZN9YTFN-11,0.0,0.390304569,0.0,0.0,0.013096447,0.013096447,0.029137056,0.003350254,0.068426396,0.0,0.018477157,0.015837563,0.563248731,0.011218274,0.000101523,0.005685279,0.001116751,0.119746193,0.0,0.0,0.027614213,0.015837563,0.351522843,0.042893401,0.039746193,0.005685279,0.005685279,0.015837563,5.08e-05,0.351522843,0.0,0.000507614,0.563248731,0.001116751,0.001319797,0.000101523,5.08e-05,0.0,0.015837563,0.018477157,0.013096447,0.001522843,0.000406091,0.351522843,0.351522843,0.38893401
179,ZN9YTFN-12,6.24e-05,0.139923859,6.24e-05,0.001248206,0.019409599,0.019409599,0.055545154,0.022280472,0.095924608,0.0,0.00224677,0.0940523,0.429133121,0.016663546,0.000936154,0.004555951,0.003494976,0.211508457,0.001248206,0.0,0.053423204,0.0940523,0.38513387,0.0722087,0.068776134,0.004555951,0.004555951,0.0940523,0.0,0.385508332,0.001248206,6.24e-05,0.429133121,0.003494976,0.003994258,0.001373026,0.0,0.001248206,0.0940523,0.00224677,0.019409599,0.00212195,0.000436872,0.38513387,0.385508332,0.453161081
180,ZN9YTFN-6011,0.0,0.028694989,0.0,0.0,0.059882981,0.060086492,0.110709743,0.011549224,0.194759603,0.0,0.001678962,0.039633681,0.039735436,0.052047825,0.007580768,0.001017553,0.005800051,0.007886034,0.0,0.0,0.110150089,0.039633681,0.735639786,0.002391249,0.203968456,0.001017553,0.001017553,0.039633681,0.0,0.735639786,0.0,0.000254388,0.039735436,0.005800051,0.005647418,0.003561435,0.0,0.0,0.039633681,0.001678962,0.059882981,0.000559654,0.001984228,0.735639786,0.735639786,0.858865429
181,ZN9YTFN-6021,0.0,0.901484146,0.0,0.0,0.00074414,0.00074414,0.011244781,0.000868163,0.008557609,0.0,0.002645831,0.001819009,0.926454173,0.000578775,0.00074414,0.000124023,0.000124023,0.019471661,0.0,0.0,0.007896151,0.001819009,0.056761338,0.004712886,0.002273761,0.000124023,0.000124023,0.001819009,0.0,0.056761338,0.0,0.0,0.926454173,0.000124023,8.27e-05,0.0,0.0,0.0,0.001819009,0.002645831,0.00074414,0.00334863,0.000413411,0.056761338,0.056761338,0.068336847
182,ZN9YTFN-6031,0.0,0.827899741,0.0,0.0,0.00122694,0.00122694,0.021427632,0.002190964,0.027255598,0.0,0.011371106,0.001489856,0.891350072,0.000832566,0.000241006,0.000175277,0.000219096,0.055628588,0.0,0.0,0.006419526,0.001489856,0.072433285,0.006266158,0.005083038,0.000175277,0.000175277,0.001489856,0.0,0.072433285,0.0,2.19e-05,0.891350072,0.000219096,0.000241006,2.19e-05,0.0,0.0,0.001489856,0.011371106,0.00122694,0.015008107,0.000525831,0.072433285,0.072433285,0.094496297
183,ZN9TKCJ-01,0.000428931,0.000107233,0.000428931,0.010187121,0.004932711,0.005093561,0.009919039,0.020964023,0.094901078,0.000321699,0.015334298,0.030561364,0.363358533,0.003538684,0.000428931,0.001072329,0.006380355,0.309045091,0.010187121,0.004021232,0.009919039,0.030561364,0.542598252,0.041391882,0.09441853,0.001072329,0.001072329,0.030561364,0.000107233,0.542598252,0.010187121,0.000160849,0.363358533,0.006380355,0.000268082,0.000214466,0.000107233,0.010187121,0.030561364,0.013564956,0.004932711,0.0,0.0,0.542598252,0.542598252,0.560238057
184,ZN9TKCJ-02,4.37e-05,0.0,4.37e-05,0.001222707,0.005283843,0.005327511,0.002620087,0.005196507,0.071877729,4.37e-05,0.007772926,0.022227074,0.36510917,0.003406114,0.000174672,0.001091703,0.001790393,0.312707424,0.001222707,0.013842795,0.002576419,0.022227074,0.580873362,0.029126638,0.015283843,0.001091703,0.001091703,0.022227074,8.73e-05,0.580873362,0.001222707,0.000174672,0.36510917,0.001790393,0.000218341,0.000218341,8.73e-05,0.001222707,0.022227074,0.007554585,0.005283843,4.37e-05,4.37e-05,0.580873362,0.580873362,0.586593886
185,ZN3TBJM-01,0.0,0.000669181,0.0,0.000547512,0.001277528,0.001277528,0.003285071,0.01831123,0.052196131,0.0,0.002007543,0.005961796,0.679644726,0.00091252,0.00182504,0.00182504,0.007604331,0.654945857,0.000547512,0.0,0.003224237,0.005961796,0.292493004,0.006691812,0.05767125,0.00182504,0.00182504,0.005961796,0.0,0.292553839,0.000547512,0.000182504,0.679644726,0.007604331,6.08e-05,6.08e-05,0.0,0.000547512,0.005961796,0.002007543,0.001277528,6.08e-05,0.0,0.292493004,0.292553839,0.305329115
186,ZN3TBJM-02,0.00016889,0.00016889,0.00016889,0.000506671,8.44e-05,8.44e-05,0.009880088,0.081405168,0.052440466,8.44e-05,0.003377808,0.016129032,0.560040534,8.44e-05,0.001773349,0.001351123,0.011484547,0.483110961,0.000506671,0.000422226,0.009795643,0.016129032,0.382536734,0.007684513,0.019760176,0.001351123,0.001351123,0.016129032,0.0,0.382621179,0.000506671,8.44e-05,0.560040534,0.011484547,0.007684513,0.0,0.0,0.000506671,0.016129032,0.003377808,8.44e-05,8.44e-05,0.002702246,0.382536734,0.382621179,0.413190339
187,ZN3TBJM-03,0.0,0.000328969,0.0,0.0,0.000394763,0.000394763,0.001973814,0.004013422,0.047963682,0.0,0.005460886,0.006447793,0.785906968,0.000328969,0.002565958,0.000460557,0.004342391,0.771498125,0.0,0.000197381,0.00190802,0.006447793,0.193960129,0.001776433,0.012895585,0.000460557,0.000460557,0.006447793,0.0,0.193960129,0.0,0.0,0.785906968,0.004342391,0.00052635,0.0,0.0,0.0,0.006447793,0.005460886,0.000394763,6.58e-05,0.000197381,0.193960129,0.193960129,0.201263241
188,ZN3TBJM-04,0.0,0.000194894,0.0,0.000194894,0.001039434,0.001039434,0.001689079,0.008705256,0.053206003,0.0,0.005132203,0.010134477,0.642889625,0.000519717,6.5e-05,0.001494186,0.006236601,0.617943221,0.000194894,6.5e-05,0.001624115,0.010134477,0.326057299,0.005197168,0.015331644,0.001494186,0.001494186,0.010134477,0.0,0.326057299,0.000194894,0.0,0.642889625,0.006236601,0.000194894,0.0,0.0,0.000194894,0.010134477,0.005132203,0.001039434,6.5e-05,0.000324823,0.326057299,0.326057299,0.335931917
189,ZN3TBJM-06,0.0,0.0,0.0,0.0,0.000706941,0.000706941,0.003084833,0.001992288,0.059061697,0.0,0.013046272,0.012532134,0.746915167,0.000514139,0.000192802,0.002120823,0.009768638,0.728920308,0.0,0.0,0.002763496,0.012532134,0.210475578,0.000899743,0.016066838,0.002120823,0.002120823,0.012532134,0.000257069,0.210475578,0.0,0.0,0.746915167,0.009768638,0.000321337,0.0,0.000257069,0.0,0.012532134,0.013046272,0.000706941,0.000321337,0.000449871,0.210475578,0.210475578,0.225771208
190,ZN3TBJM-07,0.000203046,0.000304569,0.000203046,0.003756345,0.000203046,0.000406091,0.005482234,0.010558376,0.022233503,0.000203046,0.003654822,0.006192893,0.793807107,0.000101523,0.000406091,0.002538071,0.000304569,0.766091371,0.003756345,0.000101523,0.005380711,0.006192893,0.171472081,0.012791878,0.020913706,0.002538071,0.002538071,0.006192893,0.0,0.171472081,0.003756345,0.0,0.793807107,0.000304569,0.000203046,0.000101523,0.0,0.003756345,0.006192893,0.003654822,0.000203046,0.000101523,0.002944162,0.171472081,0.171472081,0.18
191,ZN3TBJM-10,0.000112581,0.000225162,0.000112581,0.003771461,0.005122432,0.005122432,0.01232761,0.047565438,0.050042218,0.000112581,0.004109203,0.029665072,0.47970729,0.003546299,0.000337743,0.002139037,0.008330988,0.410920349,0.003771461,0.000225162,0.01227132,0.029665072,0.422347312,0.031410076,0.042443006,0.002139037,0.002139037,0.029665072,0.0,0.422403603,0.003771461,5.63e-05,0.47970729,0.008330988,0.000337743,0.000675486,0.0,0.003771461,0.029665072,0.004109203,0.005122432,5.63e-05,0.000675486,0.422347312,0.422403603,0.445989305
192,ZN3TBJM-1011,6.8e-05,0.0,6.8e-05,0.000510221,0.002159937,0.002159937,0.014388244,0.026871662,0.098438722,5.1e-05,0.006020613,0.026123338,0.618660499,0.001666723,0.0,0.006258716,0.004557978,0.560308174,0.000510221,0.000136059,0.014320215,0.026123338,0.316592401,0.017194462,0.038997925,0.006258716,0.006258716,0.026123338,0.0,0.316677438,0.000510221,5.1e-05,0.618660499,0.004557978,0.000561244,0.000408177,0.0,0.000510221,0.026123338,0.006020613,0.002159937,6.8e-05,8.5e-05,0.316592401,0.316677438,0.342494643
193,ZN3TBJM-1013,0.0,0.0,0.0,0.0,0.000412797,0.000412797,0.002614379,0.015067079,0.100722394,0.0,0.005503956,0.018644651,0.429033368,0.000412797,6.88e-05,0.003371173,0.005847953,0.401651187,0.0,0.000137599,0.002614379,0.018644651,0.506639147,0.006467148,0.034193326,0.003371173,0.003371173,0.018644651,0.0,0.506639147,0.0,0.0,0.429033368,0.005847953,0.000550396,0.0,0.0,0.0,0.018644651,0.005503956,0.000412797,0.0,0.003990368,0.506639147,0.506639147,0.519023048
194,ZN3TBJM-1014,0.0,0.000416043,0.0,0.000166417,0.000748877,0.000832085,0.007239141,0.014811117,0.069562323,0.0,0.000499251,0.037277417,0.59053087,0.000416043,0.001414545,0.003661175,0.009985022,0.574055583,0.000166417,0.0,0.006157431,0.037277417,0.348477284,0.005907805,0.013812614,0.003661175,0.003661175,0.037277417,0.0,0.348477284,0.000166417,0.0,0.59053087,0.009985022,0.001164919,0.000249626,0.0,0.000166417,0.037277417,0.000499251,0.000748877,0.001081711,0.000332834,0.348477284,0.348477284,0.370527542
195,ZN3TBJM-1015,0.0,0.00031502,0.0,0.0,0.000252016,0.000252016,0.002646169,0.003717238,0.041645665,0.0,0.003969254,0.012411794,0.702683972,6.3e-05,6.3e-05,0.002016129,0.004725302,0.678679435,0.0,6.3e-05,0.002457157,0.012411794,0.270224294,0.00390625,0.008568548,0.002016129,0.002016129,0.012411794,0.0,0.270224294,0.0,0.0,0.702683972,0.004725302,0.000126008,6.3e-05,0.0,0.0,0.012411794,0.003969254,0.000252016,0.000189012,0.000819052,0.270224294,0.270224294,0.279737903
196,ZN3TBJM-1023,0.000255037,0.0,0.000255037,0.0,0.008543739,0.008628751,0.010584035,0.054747938,0.064609368,0.000255037,0.007396072,0.021125563,0.468927995,0.007693616,0.0,0.004123098,0.007523591,0.456516195,0.0,4.25e-05,0.010584035,0.021125563,0.469735612,0.006418431,0.053600272,0.004123098,0.004123098,0.021125563,0.0,0.469735612,0.0,4.25e-05,0.468927995,0.007523591,8.5e-05,8.5e-05,0.0,0.0,0.021125563,0.007396072,0.008543739,0.0,0.002507864,0.469735612,0.469735612,0.49213636
197,ZN3TBJM-11,0.000266793,0.0,0.000266793,0.0,0.00145254,0.001482184,0.012628209,0.015622221,0.016244738,0.000237149,0.019624118,0.017371198,0.468785202,0.001245035,0.0,0.000296437,0.005039426,0.383944981,0.0,0.000237149,0.012628209,0.017371198,0.218414656,0.042568329,0.01778621,0.000296437,0.000296437,0.017371198,0.0,0.218414656,0.0,5.93e-05,0.468785202,0.005039426,5.93e-05,0.0,0.0,0.0,0.017371198,0.019624118,0.00145254,0.0,0.000266793,0.218414656,0.218414656,0.236526946
198,ZN3TBJM-2011,0.000348736,0.000116245,0.000348736,0.001336821,0.002324906,0.002324906,0.001859924,0.011159547,0.038942168,0.000348736,0.005405405,0.01145016,0.627433885,0.00197617,5.81e-05,0.001627434,0.003196745,0.582853822,0.001336821,0.0,0.001801802,0.01145016,0.343272305,0.008602151,0.012786981,0.001627434,0.001627434,0.01145016,0.0,0.343272305,0.001336821,0.000116245,0.627433885,0.003196745,0.000464981,0.0,0.0,0.001336821,0.01145016,0.005405405,0.002324906,5.81e-05,0.00197617,0.343272305,0.343272305,0.350421389
199,ZN3TBJM-2012,0.000308985,0.0,0.000308985,0.002348288,0.006797676,0.006797676,0.006859473,0.028921023,0.066988011,0.000308985,0.007106662,0.038128785,0.457792609,0.005870721,0.0,0.002162897,0.004943765,0.417871709,0.002348288,6.18e-05,0.006859473,0.038128785,0.472500309,0.011988629,0.021876159,0.002162897,0.002162897,0.038128785,0.0,0.472500309,0.002348288,0.000123594,0.457792609,0.004943765,6.18e-05,0.000185391,0.0,0.002348288,0.038128785,0.007106662,0.006797676,0.0,0.001297738,0.472500309,0.472500309,0.486590038
